BibID,Shelfmark,Title,Full Coverage?,Facets,,folder
9924874483503681,Oversize Ms. Codex 662,[L'evangile de l'enfance] ...[etc.] [manuscript].,,"15th century, Literature -- Poetry, Christian, France, Paper",,oversize_mscodex662
9924874513503681,Oversize Ms. Codex 665,[Statutes] [manuscript].,,"14th century, Illumination, French, France, Legal",,oversize_mscodex665
9914739413503681,Ms. Codex 67,[Regulae artificialis memoriae] [manuscript]. Istoria Attile Hunnorum regis.,Y,"15th century, Biography, Treatise, Paper, Italian, Italy",,mscodex67
9924874603503681,Ms. Codex 674,[Horae de Sancta Katherina] [manuscript].,Y,"15th century, Book of Hours, Illumination, Christian, Germany",,mscodex674
9924874633503681,Oversize Ms. Codex 677,Diario historico de successi del concilio di Trento [manuscript].,,"16th century, 17th century, Christian, Italy, Paper",,oversize_mscodex677
9924874643503681,Oversize Ms. Codex 678,Lettere e scritture passate nel concilio di Trento [manuscript].,,"16th century, 17th century, Christian, Italy, Paper",,oversize_mscodex678
9924874653503681,Oversize Ms. Codex 679,"[Reports, letters, discourses and treaties] [manuscript].",,"16th century, 17th century, Astrology, Italy, Paper, Christian",,oversize_mscodex679
9915806183503681,Ms. Codex 68,[Confessionale] [manuscript]. Defecerunt scrutantes scrutino,N,"15th century, Christian, Italy, Italian, Paper, Liturgy",,mscodex68
9924874663503681,Ms. Codex 680,Sermones dominicales [manuscript].,,"15th century, Collection of Sermons, Literature -- Poetry, Christian, England",,mscodex680
9924874673503681,Ms. Codex 681,[Book of hours] [manuscript].,Y,"15th century, Book of Hours, Illumination, Christian, France",,mscodex681
9924874683503681,Ms. Codex 682,Meditationes in duodecim primos psalmos Davidis prophet[a]e in honorem 12 apostolorum [manuscript].,,"Hybrid book, 16th century, 17th century, Christian, Flanders, Paper, Engraving",,mscodex682
9924874703503681,Ms. Codex 683,[Dubia] [manuscript].,,"15th century, Illumination, Logic, Italian, Italy",,mscodex683
9924874713503681,Oversize Ms. Codex 684,Meditationes : [manuscript] / reverendissimi patrus Johannis de Turrecremata sacro sancta Romae ecclesiae cardinalis positae et depictae de ipsius mandato in ecclesiae abitu Sanctae Mariae de Minerva Romae.,,"15th century, Illumination, Christian, Italy, Paper",,oversize_mscodex684
9924874723503681,Ms. Codex 685,[Renaissance miscellany] [manuscript].,,"15th century, Italian, Italy, Paper, Ethics",,mscodex685
9924874733503681,Ms. Codex 686,"[Abbreviation of Peter of Tarentaise's commentary on Peter Lombard's Sententiarum, libri IV] [manuscript].",,"13th century, French German, France Germany, Theology, Devotion",,mscodex686
9924874753503681,Ms. Codex 687,[Rule] [manuscript].,,"15th century, French, Illumination, Theology, Devotion, France",,mscodex687
9924874763503681,Ms. Codex 688,[Book of hours] [manuscript].,,"15th century, Book of Hours, Italian, Devotional, Illuminations, Italy",,mscodex688
9924874783503681,Ms. Codex 689,[Theological miscellany] [manuscript].,,"15th century, Italian, Italy, Devotional, Collection of Sermons, Paper",,mscodex689
9915455713503681,Ms. Codex 69,[Miscellany of scientific treatises] [manuscript].,Y,"15th century, Drawing, Alchemy, History, Science -- Medicine, Magic, Paper, Germany, German",,mscodex69
9924874793503681,Ms. Codex 690,[Breviary] [manuscript].,,"14th century, Breviary, France, French, Liturgy, Devotion",,mscodex690
9924874803503681,Ms. Codex 691,[Canon law miscellany] [manuscript].,,"15th century, Italy, Italian, Legal, Theology",,mscodex691
9924874823503681,Ms. Codex 692,De vita christiana [manuscript].,,"15th century, German, Germany, Church Fathers, Philosophy, Theology, Paper",,mscodex692
9924874833503681,Ms. Codex 693,[Duo dialogi de philosophia morali] [manuscript].,,"15th century, Italian, Italy, Philosophy, Paper",,mscodex693
9924874843503681,Ms. Codex 694,[Doctrinale] [manuscript].,,"13th century, France, French, Commentary, Gramamr",,mscodex694
9924874893503681,Ms. Codex 696,[Theological miscellany] [manuscript].,,"13th century 14th century, German, Germany, Collection of Sermons, Literature--Poetry, Bible",,mscodex696
9924874903503681,Oversize Ms. Codex 697,[In quatuor Evangelistas] [manuscript].,,"15th century, Treatise, Bible, Paper, German, Germany, Commentary",,oversize_mscodex697
9924874873503681,Oversize Ms. Codex 698,"Registro di lettere di mons[igno]re archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo [manuscript].",,"16th century, Italian, Italy, Church Fathers, Theology, Pontifical",,oversize_mscodex698
9924874933503681,Ms. Codex 699,[Summa aurea in quattuor libros sententiarum] [manuscript]. Summa aurea,,"14th century, French, France, Theology, Philosophy",,mscodex699
9914691703503681,Ms. Codex 7,"[Disputations on the Physics, Metaphysics and De anima of Aristotle] [manuscript].",N,"16th century, Italian, Diagrams, Italy, Philosophy, Paper, Commentary",,mscodex7
9915517863503681,Ms. Codex 70,Poesias y obras [manuscript].,N,"16th century, 17th century, Literature -- Prose, Spanish, Spain, Paper, Literature -- Poetry",,mscodex70
9924874943503681,Ms. Codex 700,"[Sermones de tempore, sanctis et variis causis] [manuscript].",,"15th century, Collection of Sermons, Church Fathers, Philosophy, Theology, Paper, Austria, Austrian",,mscodex700
9924874963503681,Ms. Codex 701,[Astronomical fragments] [manuscript].,,"13th century, Astronomy, French, France, Liturgy, Theology",,mscodex701
9924874973503681,Ms. Codex 702,"Ad invictissimum Maximilianum II, el. Rom[anum] Imperatorem Augustum [manuscript] : Pro fide catholica, de non concedenda Confessione Augustana.",,"16th century, Church Fathers, Pontifical, Theology, Paper, Prague, Czech ",,mscodex702
9924874983503681,Ms. Codex 703,De sacro bello [contra Turcos] commentarius [manuscript].,,"16th century, Italy, Italian, Paper, Pontifical, Theology",,mscodex703
9924875043503681,Oversize Ms. Codex 707,[Statements from the Council of Basel] : [manuscript].,,"15th century, German, Germany, Theology, Paper, History",,oversize_mscodex707
9924875063503681,Oversize Ms. Codex 708,Sancti Augustini opera quaedam : [manuscript].,,"12th century, Collection of Sermons, Church Father, History, Logic, French, France",,oversize_mscodex708
9924875083503681,Ms. Codex 709,Horalogium sapientiae [manuscript]. Horologium sapientiae,,"15th century, German, Germany, Mysticism",,mscodex709
9915806193503681,Ms. Codex 71,"Iuramentum capitulare, advocatorum per offitia rivoalti [manuscript].",N,"16th century, Illumination, Legal, Italian, Italy",,mscodex71
9924875153503681,Oversize Ms. Codex 712,[Sermons] [manuscript].,,"15th century, Collection of Sermons, Italy, Italian, Paper, Theology",,oversize_mscodex712
9924875213503681,Ms. Codex 713,[Collection of hymns and antiphons] [manuscript].,,"16th century 17th century, Liturgy, Belgian, Belgium, Paper, Theology, Antiphonary, Devotion",,mscodex713
9924875233503681,Ms. Codex 714,[Breviary] [manuscript].,,"14th century, Breviary, Devotion, Liturgy, German, Germany",,mscodex714
9924875243503681,Ms. Codex 715,[Compendium religiosi vivendi] [manuscript].,,"15th century, Church Fathers, Theology, Philosophy, Paper, Italian Austrian, Italy Austria",,mscodex715
9924875273503681,Ms. Codex 716,Speculum monachorum ... [etc.] [manuscript].,,"13th century, Illumination, French, France, Collection of Sermons, Theology, Devotion",,mscodex716
9924875283503681,Ms. Codex 717,[Ascetic miscellany] [manuscript].,,"15th century, Hagiography, Illumination, Theology, Italy, Italian",,mscodex717
9924875293503681,Ms. Codex 718,[Sermones anonymi] [manuscript].,Y,"15th century, Commentary, Bible, Paper, German, Germany",,mscodex718
9924875303503681,Oversize Ms. Codex 719,Expositio super regulam beati Augustini episcopi : [manuscript].,,"15th century, Church Fathers, Theology, German Dutch, Germany Netherlands, Philosophy, ",,oversize_mscodex719
9915806203503681,Oversize Ms. Codex 72,Sacramentale [manuscript].,N,"15th century, Christian, Italy, Paper, Legal, Italian",,oversize_mscodex72
9924875333503681,Oversize Ms. Codex 720,Lectura super capitali Firmiter credimus [manuscript].,,"14th century, Paper, Christian, Italy",,oversize_mscodex720
9924875383503681,Oversize Ms. Codex 721,[Oculus sacerdotis] [manuscript].,,"15th century, Christian, England, Literature -- Poetry, Theology, Instructional materials",,oversize_mscodex721
9924875403503681,Oversize Ms. Codex 722,Expositiones difficiliorum vocabulorum de bibliotheca per ordinem alphabeti [manuscript].,,"14th century, France, Christian, Bible",,oversize_mscodex722
9924875423503681,Oversize Ms. Codex 723,[Panormia] [manuscript].,,"12th century, France, Christian",,oversize_mscodex723
9924875443503681,Oversize Ms. Codex 724,Bible. Latin. Vulgate. [Biblia] [manuscript].,Y,"13th century, Bible, Illumination, Christian, France",,oversize_mscodex724
9924875513503681,Oversize Ms. Codex 725,[Fasciculus temporum] [manuscript].,,"15th century, Diagrams, Drawing, Paper, Italy, Christian, History",,oversize_mscodex725
9924875533503681,Oversize Ms. Codex 727,[Commentary on the Sentences of Peter Lombard] [manuscript].,Y,"15th century, Commentary, Illumination, Christian, Germany",,oversize_mscodex727
9924875693503681,Oversize Ms. Codex 728,[Commentary on the Clementines] [manuscript].,,"14th century, Christian, France, Spain, Legal",,oversize_mscodex728
9924875713503681,Oversize Ms. Codex 729,[Libellus super electionibus faciendis et earum ordinandis] [manuscript].,Y,"14th century, Commentary, Illumination, French, France, Legal",,oversize_mscodex729
9915517873503681,Oversize Ms. Codex 73,"Carta executoria de hidalguia a pedim[iento] [manuscript] : de Al[ons]o de Mo[n]talva[n], v[e]z[in]o de la ciudad de Sevilla.",N,"16th century, Illumination, Spain, Spanish",,oversize_mscodex73
9924875753503681,Oversize Ms. Codex 730,Summula de summa Raymundi [manuscript].,Y,"15th century, Commentary, Literature -- Poetry, Paper, Germany, Austria",,oversize_mscodex730
9924875763503681,Oversize Ms. Codex 731,Summa metrica : [manuscript].,Y,"15th century, Commentary, Literature -- Poetry, Paper, Austria, Germany, German",,oversize_mscodex731
9924875833503681,Oversize Ms. Codex 732,[Commentaries on canon law] [manuscript]. Corpus juris canonici.,Y,"14th century, Commentary, Legal, Christian, France",,oversize_mscodex732
9924875843503681,Oversize Ms. Codex 733,[Sermones varii] [manuscript].,Y,"15th century, Collection of Sermons, Paper, Christian, Bohemian, Germany, Czech Republic",,oversize_mscodex733
9924875853503681,Oversize Ms. Codex 734,"[Collection of laws, edicts, and proclamations] [manuscript].",,"16th century, Document, Italy, Paper, Legal",,oversize_mscodex734
9935670733503681,Ms. Codex 735,Liber fortunae. Libro fortune [manuscript].,N,"15th century, France, French, Paper, Literature -- Poetry, Allegory, Fortune-telling",,mscodex735
9924875873503681,Ms. Codex 736,[Privileges for the Eremite Friars of St. Augustine] [manuscript].,,"15th century, Document, Christian, Italy",,mscodex736
9924875823503681,Ms. Codex 737,Registrum ordinis Cysterciensis : [manuscript].,,"15th century, 17th century, Devotion, Christian, Germany, Paper, Liturgy",,mscodex737
9924875773503681,Ms. Codex 738,[Book of hours] [manuscript].,Y,"15th century, Book of Hours, Devotion, Illumination, Christian, Netherlands, Dutch",,mscodex738
9927039843503681,Ms. Codex 739,Psalterium cum canticis [manuscript].,,"15th century, Devotion, Liturgy, Christian, Netherlands",,mscodex739
9915517883503681,Oversize Ms. Codex 74,"Executoria a pedim[iento] [manuscript] : de Juan Ximenez de Ang[ul]o, vezino de la ciudad de Sancto Domingo de la Calçada.",N,"16th century, Heraldry, Spain, Spanish, Illumination",,oversize_mscodex74
9924875563503681,Ms. Codex 740,[Fifteenth-century miscellany] : [manuscript].,,"15th century, Paper, Bohemian, Czech Republic",,mscodex740
9924875573503681,Ms. Codex 741,[Summula de Summa Raymundi] [manuscript].,Y,"14th century, Bible, Christian, France, Literature -- Poetry",,mscodex741
9924875583503681,Ms. Codex 742,[Sermones dominicales per circulum anni] [manuscript].,,"13th century, Christian, France, Collection of Sermons",,mscodex742
9924875593503681,Ms. Codex 743,[Carmen paschale] [manuscript]. Paschale carmen.,,"15th century, Literature -- Poetry, Devotion, Paper, Christian, Germany",,mscodex743
9924875603503681,Oversize Ms. Codex 744,Liber de amore et dilectione dei ... [etc.] [manuscript].,Y,"14th century, Illumination, Collection of Sermons, Christian, Italy",,oversize_mscodex744
9924875613503681,Ms. Codex 745,Rationale divinorum officiorum [manuscript].,,"16th century, Christian, Italy, Paper, Literature -- Poetry",,mscodex745
9924875663503681,Ms. Codex 746,[Breviary] [manuscript].,Y,"15th century, Breviary, Devotion, Christian, France",,mscodex746
9924875683503681,Oversize Ms. Codex 747,[Aurora] [manuscript].,,"13th century, Literature -- Poetry, Christian, France, History, Biblical",,oversize_mscodex747
9924875723503681,Ms. Codex 748,[De educatione liberorum et eorum claris morbis] [manuscript].,,"15th century, Paper, Italian, Italy",,mscodex748
9924875743503681,Ms. Codex 749,[Dictionary of synonyms] [manuscript].,,"14th century, 15th century, Germany, Christian",,mscodex749
9915455973503681,Ms. Codex 75,Pupilla oculi [manuscript].,N,"15th century, Theology, Christian, England, English, Legal",,mscodex75
9924875783503681,Ms. Codex 750,[Sacramental handbook] [manuscript].,,"14th century, 15th century, Astrology, Paper, Christian, Germany, Instructional materials",,mscodex750
9924875863503681,Ms. Codex 754,[Chronicle] [manuscript].,Y,"15th century, History, Christian, Italy, Chronicle",,mscodex754
9927045503503681,Ms. Codex 758,[Chant book] [manuscript].,,"15th century, Christian",,mscodex758
9915455983503681,Oversize Ms. Codex 76,De sacramentis ... [etc.] [manuscript].,N,"15th century, Christian, Paper, Germany, German, Liturgy",,oversize_mscodex76
9924874953503681,Oversize Ms. Codex 760,[Ethica Nicomachea] [manuscript]. Nicomachean ethics. Latin.,,"15th century, Philosophy, Italian, Italy",,oversize_mscodex760
9924875023503681,Ms. Codex 761,[Cosmographies] [manuscript].,,"15th century 16th century, Diagrams, Astronomy, Italy, Italian, Paper, Cosmology",,mscodex761
9924875103503681,Ms. Codex 762,Alphabetum malarum mulierum ... [etc.] [manuscript].,,"15th century, Italy, Italian, Theology",,mscodex762
9924875163503681,Oversize Ms. Codex 763,[Metaphysics] [manuscript]. Metaphysics. Latin,,"15th century, German, Germany, Philosophy, Paper",,oversize_mscodex763
9924875173503681,Oversize Ms. Codex 764,In metaphysica Aristotelis : [manuscript].,,"15th century, German, Germany, Philosophy, Paper",,oversize_mscodex764
9924875223503681,Ms. Codex 765,[Organon] [manuscript].,,"15th century, Italy, Italian, Paper, Logic, Philosophy",,mscodex765
9924875253503681,Ms. Codex 766,In physicam seu philosophiam na[tura]lem commentarius una cum quaestionibus [manuscript].,,"16th century, German, Germany, Philosophy, Paper",,mscodex766
9924875313503681,Ms. Codex 767,[Commentary on the Ethica Nicomachea] [manuscript].,Y,"15th century, Commentary, Italy, Italian, Philosophy, Paper",,mscodex767
9924875323503681,Ms. Codex 768,[Commentaries on the De generatione et corruptione and Analytica] [manuscript].,Y,"16th century, Philosophy, Italy, Italian, Paper, Commentary",,mscodex768
9935676823503681,Ms. Codex 781,[Statutes and constitution of the Ordre de Saint-Michel] [manuscript].,N,"Statutes, France, French, 15th century, Charter, Legal",,mscodex781
9915806293503681,Ms. Codex 79,De misericordia [manuscript].,N,"15th century, Treatise, Christian, Paper, Italy, Italian",,mscodex79
